Month,LocationName,Book,PeakOffPeak,TotalVolume,TotalTradeValue,ForecastCost,ForecastPnL
2025-06-27,United Kingdom,Asset Backed,Peak,28835.39,-1408615.8151,-1566626.7386999999,158010.92359999986
2025-06-28,France,Asset Backed,OffPeak,-2226.93,148161.1062,82530.02580000005,65631.08039999996
2025-06-28,France,Asset Backed,Peak,-5593.41,302839.1297,303889.9653,-1050.8355999999912
2025-06-28,Germany,Asset Backed,OffPeak,22466.02,-1254189.9512,-832590.7012,-421599.25
2025-06-28,Germany,Asset Backed,Peak,26276.69,-1484380.2991,-1427612.5677,-56767.73139999993
2025-06-28,Spain,Asset Backed,OffPeak,22683.87,-961747.2849,-840664.2222000001,-121083.0626999999
2025-06-28,Spain,Asset Backed,Peak,23296.63,-1043837.1922,-1265705.9079,221868.71569999994
2025-06-28,Switzerland,Asset Backed,OffPeak,-22516.92,1300988.2761,834477.0552000001,466511.22089999984
2025-06-28,Switzerland,Asset Backed,Peak,-26571.31,1539638.3822,1443619.2723,96019.10990000004
2025-06-28,United Kingdom,Asset Backed,OffPeak,22896.92,-1079335.5964,-848559.8552000001,-230775.74119999981
2025-06-28,United Kingdom,Asset Backed,Peak,30513.42,-1457434.3274,-1657794.1086,200359.78119999985
2025-06-29,France,Asset Backed,OffPeak,314.46,9204.6229,-11653.887600000013,20858.51050000001
2025-06-29,France,Asset Backed,Peak,2278.6,-69901.1345,-123796.33800000003,53895.20350000003
2025-06-29,Germany,Asset Backed,OffPeak,27818.05,-1556187.2957,-1030936.9330000001,-525250.3626999998
2025-06-29,Germany,Asset Backed,Peak,19322.97,-1052822.9986,-1049816.9601,-3006.038500000024
2025-06-29,Spain,Asset Backed,OffPeak,24391.13,-1077933.9601,-903935.2778,-173998.6823
2025-06-29,Spain,Asset Backed,Peak,18348.92,-782515.4548,-996896.8236,214381.36880000005
2025-06-29,Switzerland,Asset Backed,OffPeak,-27643.17,1613245.8612,1024455.8802,588789.9809999999
2025-06-29,Switzerland,Asset Backed,Peak,-24583.74,1397282.1279,1335634.5942,61647.53370000003
2025-06-29,United Kingdom,Asset Backed,OffPeak,22475.59,-1074309.3019,-832945.3654,-241363.93650000007
2025-06-29,United Kingdom,Asset Backed,Peak,27505.14,-1324428.6545,-1494354.2562,169925.6017
2025-06-30,France,Asset Backed,OffPeak,1024.52,1603.1786,-37968.7112,39571.8898
2025-06-30,France,Asset Backed,Peak,1864.98,-63434.8283,-101324.36339999999,37889.53509999999
2025-06-30,Germany,Asset Backed,OffPeak,31294.72,-1725168.0639,-1159782.3232,-565385.7407
2025-06-30,Germany,Asset Backed,Peak,24839.91,-1384774.7072,-1349552.3103,-35222.39690000005
2025-06-30,Spain,Asset Backed,OffPeak,13431.62,-496753.0815,-497775.8372,1022.7557000000379
2025-06-30,Spain,Asset Backed,Peak,12055.74,-453315.4298,-654988.3542,201672.92439999996
2025-06-30,Switzerland,Asset Backed,OffPeak,-22272.18,1308792.6771,825406.9908,483385.68629999994
2025-06-30,Switzerland,Asset Backed,Peak,-23746.31,1367252.726,1290137.0222999998,77115.70370000019
2025-06-30,United Kingdom,Asset Backed,OffPeak,16797.81,-760612.8366,-622526.8386,-138085.99800000002
2025-06-30,United Kingdom,Asset Backed,Peak,21931.32,-1073281.3382,-1191528.6156,118247.27739999979
2025-07-01,France,Asset Backed,OffPeak,-16255.61,722444.9771,613486.7214,108958.25569999998
2025-07-01,France,Asset Backed,Peak,-18822.82,814104.0165,1230071.2869999998,-415967.27049999975
2025-07-01,Germany,Asset Backed,OffPeak,29236.79,-1602297.3793,-1103396.4546,-498900.92469999986
2025-07-01,Germany,Asset Backed,Peak,26660.38,-1397163.7044,-1742255.8329999999,345092.12859999994
2025-07-01,Spain,Asset Backed,OffPeak,6045.84,-285764.9117,-228170.0016,-57594.91010000001
2025-07-01,Spain,Asset Backed,Peak,257.45,-48950.5292,-16824.357500000086,-32126.17169999991
2025-07-01,Switzerland,Asset Backed,OffPeak,-15625.74,868450.0654,589715.4275999999,278734.6378
2025-07-01,Switzerland,Asset Backed,Peak,-19615.5,1034063.2636,1281872.9249999998,-247809.66139999987
2025-07-01,United Kingdom,Asset Backed,OffPeak,43012.59,-2316375.8284,-1623295.1466,-693080.6817999999
2025-07-01,United Kingdom,Asset Backed,Peak,50385.45,-2621405.4058,-3292689.1574999997,671283.7516999999
2025-07-02,France,Asset Backed,OffPeak,-15693.17,723545.2626,592260.2358,131285.0268
2025-07-02,France,Asset Backed,Peak,-27464.86,1263320.3313,1794828.6009999998,-531508.2696999998
2025-07-02,Germany,Asset Backed,OffPeak,34602.54,-1810715.88,-1305899.8596,-504816.0203999998
2025-07-02,Germany,Asset Backed,Peak,32456.42,-1683440.4817,-2121027.047,437586.5652999999
2025-07-02,Spain,Asset Backed,OffPeak,10544.11,-531785.2343,-397934.71140000003,-133850.52289999998
2025-07-02,Spain,Asset Backed,Peak,-3334.8,182431.2084,217929.17999999996,-35497.97159999996
2025-07-02,Switzerland,Asset Backed,OffPeak,-13567.07,789805.2726,512021.2218,277784.0508
2025-07-02,Switzerland,Asset Backed,Peak,-17678.8,956386.0422,1155309.5799999998,-198923.53779999982
2025-07-02,United Kingdom,Asset Backed,OffPeak,37312.61,-1962663.0301,-1408177.9014,-554485.1287
2025-07-02,United Kingdom,Asset Backed,Peak,39151.17,-2097188.4823,-2558528.9595,461340.4772000001
2025-07-03,France,Asset Backed,OffPeak,-5865.68,221765.6412,221370.76320000002,394.877999999997
2025-07-03,France,Asset Backed,Peak,-16722.7,741941.2124,1092828.4449999998,-350887.2325999999
2025-07-03,Germany,Asset Backed,OffPeak,28562.29,-1576175.5414,-1077940.8246000002,-498234.7167999998
2025-07-03,Germany,Asset Backed,Peak,25099.72,-1334654.699,-1640266.7019999998,305612.0029999998
2025-07-03,Spain,Asset Backed,OffPeak,7653.95,-399480.4211,-288860.073,-110620.3481
2025-07-03,Spain,Asset Backed,Peak,8852.44,-505567.8632,-578506.9539999999,72939.09079999989
2025-07-03,Switzerland,Asset Backed,OffPeak,-14855.07,864368.3446,560630.3418,303738.0027999999
2025-07-03,Switzerland,Asset Backed,Peak,-22653.85,1247834.1143,1480429.0975,-232594.9831999999
2025-07-03,United Kingdom,Asset Backed,OffPeak,44495.56,-2347198.8162,-1679262.4344000001,-667936.3817999996
2025-07-03,United Kingdom,Asset Backed,Peak,39839.93,-2106635.7062,-2603539.4255,496903.7193
2025-07-04,France,Asset Backed,OffPeak,-25896.25,1254488.454,977324.4750000001,277163.9789999998
2025-07-04,France,Asset Backed,Peak,-15415.85,688329.3262,1007425.7974999999,-319096.47129999986
2025-07-04,Germany,Asset Backed,OffPeak,26941.47,-1494570.8476,-1016771.0778,-477799.7698
2025-07-04,Germany,Asset Backed,Peak,33359.47,-1782073.1307,-2180041.3644999997,397968.2337999996
2025-07-04,Spain,Asset Backed,OffPeak,7531.29,-373687.1271,-284230.8846,-89456.2425
2025-07-04,Spain,Asset Backed,Peak,14780.29,-800695.7267,-965891.9514999999,165196.22479999985
2025-07-04,Switzerland,Asset Backed,OffPeak,-8862.46,547283.6285,334469.2404,212814.38809999998
2025-07-04,Switzerland,Asset Backed,Peak,-16518.36,930532.9322,1079474.826,-148941.89379999985
2025-07-04,United Kingdom,Asset Backed,OffPeak,44029.76,-2351914.2037,-1661683.1424,-690231.0613
2025-07-04,United Kingdom,Asset Backed,Peak,30048.69,-1616691.0533,-1963681.8915,346990.8381999999
2025-07-05,France,Asset Backed,OffPeak,-6251.73,242999.6466,235940.29020000005,7059.356399999961
2025-07-05,France,Asset Backed,Peak,-13208.93,601967.1114,863203.5754999999,-261236.46409999987
2025-07-05,Germany,Asset Backed,OffPeak,26934.48,-1470332.7824,-1016507.2752,-453825.5071999999
2025-07-05,Germany,Asset Backed,Peak,23929.48,-1342469.4616,-1563791.518,221322.05639999988
2025-07-05,Spain,Asset Backed,OffPeak,1490.04,-78442.7539,-56234.109599999996,-22208.6443
2025-07-05,Spain,Asset Backed,Peak,5351.81,-314009.5568,-349740.78349999984,35731.226699999825
2025-07-05,Switzerland,Asset Backed,OffPeak,-12606.23,773677.1985,475759.1202,297918.07830000005
2025-07-05,Switzerland,Asset Backed,Peak,-19766.88,1084184.7644,1291765.608,-207580.84360000002
2025-07-05,United Kingdom,Asset Backed,OffPeak,33511.18,-1811215.7706,-1264711.9332,-546503.8373999998
2025-07-05,United Kingdom,Asset Backed,Peak,44493.19,-2332884.3392,-2907629.9664999996,574745.6272999998
2025-07-06,France,Asset Backed,OffPeak,-13881.79,619407.1383,523898.75460000004,95508.38369999995
2025-07-06,France,Asset Backed,Peak,-13492.42,595666.7008,881729.6469999999,-286062.9461999999
2025-07-06,Germany,Asset Backed,OffPeak,26011.63,-1399696.7644,-981678.9162000001,-418017.8481999999
2025-07-06,Germany,Asset Backed,Peak,37409.9,-1978611.2104,-2444736.965,466125.75459999987
2025-07-06,Spain,Asset Backed,OffPeak,689.6,-40819.3634,-26025.50400000003,-14793.859399999972
2025-07-06,Spain,Asset Backed,Peak,-36.11,42523.3687,2359.7885000000388,40163.58019999996
2025-07-06,Switzerland,Asset Backed,OffPeak,-11686.67,715351.5778,441054.9258000001,274296.6519999999
2025-07-06,Switzerland,Asset Backed,Peak,-15840.79,902498.803,1035195.6264999999,-132696.82349999994
2025-07-06,United Kingdom,Asset Backed,OffPeak,39693.9,-2148404.9988,-1498047.786,-650357.2128000001
2025-07-06,United Kingdom,Asset Backed,Peak,38294.24,-2034151.924,-2502528.584,468376.6599999997
2025-07-07,France,Asset Backed,OffPeak,-22779.7,1078817.7607,859705.878,219111.88269999996
2025-07-07,France,Asset Backed,Peak,-20018.3,880562.8668,1308195.9049999998,-427633.03819999984
2025-07-07,Germany,Asset Backed,OffPeak,22025.14,-1193633.5629,-831228.7836000001,-362404.77929999994
2025-07-07,Germany,Asset Backed,Peak,21172.77,-1172631.865,-1383640.5195,211008.65449999995
2025-07-07,Spain,Asset Backed,OffPeak,-5243.56,277391.1158,197891.9544,79499.16140000004
2025-07-07,Spain,Asset Backed,Peak,5779.44,-360417.7911,-377686.40400000004,17268.612900000066
2025-07-07,Switzerland,Asset Backed,OffPeak,-20179.44,1130310.0157,761572.0656000001,368737.9501
2025-07-07,Switzerland,Asset Backed,Peak,-18573.63,1055498.1964,1213786.7205,-158288.52410000004
2025-07-07,United Kingdom,Asset Backed,OffPeak,39900.48,-2122816.8371,-1505844.1152000001,-616972.7219
2025-07-07,United Kingdom,Asset Backed,Peak,42345.55,-2293475.1644,-2767281.6925,473806.52809999976
2025-07-08,France,Asset Backed,OffPeak,-14337.79,630469.1986,541108.1946,89361.00399999996
2025-07-08,France,Asset Backed,Peak,-24613.9,1162392.9793,1608518.3649999998,-446125.38569999975
2025-07-08,Germany,Asset Backed,OffPeak,26204.05,-1420205.888,-988940.8470000001,-431265.04099999997
2025-07-08,Germany,Asset Backed,Peak,26311.52,-1424879.919,-1719457.832,294577.91299999994
2025-07-08,Spain,Asset Backed,OffPeak,6735.12,-319479.7952,-254183.4288,-65296.3664
2025-07-08,Spain,Asset Backed,Peak,5414.67,-302563.8173,-353848.6845,51284.86719999998
2025-07-08,Switzerland,Asset Backed,OffPeak,-18044.04,991477.4462,680982.0696,310495.37659999996
2025-07-08,Switzerland,Asset Backed,Peak,-8598.47,529276.2328,561910.0144999999,-32633.781699999934
2025-07-08,United Kingdom,Asset Backed,OffPeak,34668.69,-1841691.2787,-1308396.3606,-533294.9180999999
2025-07-08,United Kingdom,Asset Backed,Peak,38526.64,-2068552.3702,-2517715.9239999996,449163.55379999964
2025-07-09,France,Asset Backed,OffPeak,-16992.91,748219.4713,641312.4234000001,106907.04789999989
2025-07-09,France,Asset Backed,Peak,-20083.15,913967.2267,1312433.8524999998,-398466.6257999998
2025-07-09,Germany,Asset Backed,OffPeak,30885.11,-1634817.7371,-1165604.0514,-469213.68570000003
2025-07-09,Germany,Asset Backed,Peak,28283.59,-1501688.41,-1848332.6064999998,346644.19649999985
2025-07-09,Spain,Asset Backed,OffPeak,10481.91,-484509.4053,-395587.28339999996,-88922.12190000003
2025-07-09,Spain,Asset Backed,Peak,3258.23,-213282.3276,-212925.33049999998,-356.9971000000078
2025-07-09,Switzerland,Asset Backed,OffPeak,-25370.28,1357475.1224,957474.3672000001,400000.7551999999
2025-07-09,Switzerland,Asset Backed,Peak,-20805.27,1078280.0537,1359624.3944999997,-281344.34079999966
2025-07-09,United Kingdom,Asset Backed,OffPeak,37735.86,-2015761.4362,-1424151.3564000002,-591610.0798
2025-07-09,United Kingdom,Asset Backed,Peak,34919.01,-1862099.9633,-2281957.3035,419857.3402
2025-07-10,France,Asset Backed,OffPeak,-19325.4,891611.2523,729340.5960000001,162270.65629999992
2025-07-10,France,Asset Backed,Peak,-13902.1,566642.7319,908502.2349999999,-341859.50309999986
2025-07-10,Germany,Asset Backed,OffPeak,21802.98,-1232689.9826,-822844.4652,-409845.5174
2025-07-10,Germany,Asset Backed,Peak,24196.93,-1291699.4871,-1581269.3754999998,289569.8883999998
2025-07-10,Spain,Asset Backed,OffPeak,17547.45,-856664.2862,-662240.763,-194423.52319999994
2025-07-10,Spain,Asset Backed,Peak,4376.37,-225850.0969,-285995.77949999995,60145.68259999994
2025-07-10,Switzerland,Asset Backed,OffPeak,-18095.16,977122.9965,682911.3384,294211.6581
2025-07-10,Switzerland,Asset Backed,Peak,-16786.89,912967.5017,1097023.2615,-184055.7598
2025-07-10,United Kingdom,Asset Backed,OffPeak,37780.98,-2019837.0305,-1425854.1852000002,-593982.8452999999
2025-07-10,United Kingdom,Asset Backed,Peak,37577.08,-2010739.6462,-2455662.178,444922.53179999976
2025-07-11,France,Asset Backed,OffPeak,-19038.62,859357.8505,718517.5188000001,140840.33169999986
2025-07-11,France,Asset Backed,Peak,-26103.48,1235844.247,1705862.4179999998,-470018.17099999986
2025-07-11,Germany,Asset Backed,OffPeak,10888.91,-657428.6674,-410947.4634,-246481.20400000003
2025-07-11,Germany,Asset Backed,Peak,22410.72,-1246770.6305,-1464540.552,217769.92149999994
2025-07-11,Spain,Asset Backed,OffPeak,8651.86,-433656.1368,-326521.1964,-107134.94039999996
2025-07-11,Spain,Asset Backed,Peak,2443.72,-142959.8686,-159697.102,16737.233400000026
2025-07-11,Switzerland,Asset Backed,OffPeak,-29198.86,1586289.8964,1101964.9764,484324.9199999999
2025-07-11,Switzerland,Asset Backed,Peak,-19380.01,1124325.1074,1266483.6535,-142158.54609999992
2025-07-11,United Kingdom,Asset Backed,OffPeak,43996.17,-2356051.9996,-1660415.4558,-695636.5438000001
2025-07-11,United Kingdom,Asset Backed,Peak,42534.39,-2277757.4725,-2779622.3864999996,501864.9139999994
2025-07-12,France,Asset Backed,OffPeak,-20380.63,923120.3299,769164.9762,153955.35369999998
2025-07-12,France,Asset Backed,Peak,-18593.04,857118.5242,1215055.1639999999,-357936.6397999999
2025-07-12,Germany,Asset Backed,OffPeak,24551.59,-1342581.5004,-926577.0066000001,-416004.49379999994
2025-07-12,Germany,Asset Backed,Peak,23830.86,-1280580.6478,-1557346.701,276766.05319999997
2025-07-12,Spain,Asset Backed,OffPeak,5030.4,-220103.9808,-189847.296,-30256.684799999988
2025-07-12,Spain,Asset Backed,Peak,-3578.61,180201.1344,233862.16350000005,-53661.02910000004
2025-07-12,Switzerland,Asset Backed,OffPeak,-23107.58,1222036.9756,872080.0692,349956.9064
2025-07-12,Switzerland,Asset Backed,Peak,-12413.63,750247.3135,811230.7204999999,-60983.40699999989
2025-07-12,United Kingdom,Asset Backed,OffPeak,33476.43,-1817651.9843,-1263400.4682,-554251.5160999999
2025-07-12,United Kingdom,Asset Backed,Peak,35047.88,-1884713.3259,-2290378.9579999996,405665.6320999996
2025-07-13,France,Asset Backed,OffPeak,-17173.31,771517.8487,648120.7194000001,123397.12929999991
2025-07-13,France,Asset Backed,Peak,-19881.88,907939.3243,1299280.8579999998,-391341.5336999998
2025-07-13,Germany,Asset Backed,OffPeak,24867.79,-1287581.1968,-938510.3946000001,-349070.8021999999
2025-07-13,Germany,Asset Backed,Peak,22402.92,-1218436.3522,-1464030.822,245594.46979999985
2025-07-13,Spain,Asset Backed,OffPeak,14242.25,-744600.3572,-537502.515,-207097.84219999996
2025-07-13,Spain,Asset Backed,Peak,7637.82,-393262.4898,-499131.537,105869.04720000003
2025-07-13,Switzerland,Asset Backed,OffPeak,-19526.71,1081039.0025,736938.0354,344100.9670999999
2025-07-13,Switzerland,Asset Backed,Peak,-16158.87,922252.9635,1055982.1545,-133729.191
2025-07-13,United Kingdom,Asset Backed,OffPeak,30654.64,-1660734.5505,-1156906.1136,-503828.43689999986
2025-07-13,United Kingdom,Asset Backed,Peak,29130.72,-1562872.9663,-1903692.5519999997,340819.5856999997
2025-07-14,France,Asset Backed,OffPeak,-24076.37,1108891.4706,908642.2038,200249.26679999987
2025-07-14,France,Asset Backed,Peak,-19327.25,893563.0687,1263035.7874999999,-369472.7187999999
2025-07-14,Germany,Asset Backed,OffPeak,26326.63,-1444318.0354,-993567.0162000001,-450751.01919999986
2025-07-14,Germany,Asset Backed,Peak,28155.5,-1532791.1891,-1839961.9249999998,307170.73589999974
2025-07-14,Spain,Asset Backed,OffPeak,1390.32,-86387.2546,-52470.67680000002,-33916.57779999998
2025-07-14,Spain,Asset Backed,Peak,4908.41,-292364.2355,-320764.5935,28400.358000000007
2025-07-14,Switzerland,Asset Backed,OffPeak,-17716.97,1049616.5051,668638.4478000001,380978.05729999987
2025-07-14,Switzerland,Asset Backed,Peak,-30551.05,1667324.1945,1996511.1175,-329186.92299999995
2025-07-14,United Kingdom,Asset Backed,OffPeak,40053.17,-2133738.8211,-1511606.6358,-622132.1852999998
2025-07-14,United Kingdom,Asset Backed,Peak,41126.03,-2185039.6235,-2687586.0604999997,502546.43699999945
2025-07-15,France,Asset Backed,OffPeak,-17920.21,821301.0503,676308.7254,144992.3249
2025-07-15,France,Asset Backed,Peak,-16468.97,735713.5639,1076247.1894999999,-340533.6255999999
2025-07-15,Germany,Asset Backed,OffPeak,17920.79,-993591.6674,-676330.6146,-317261.05280000006
2025-07-15,Germany,Asset Backed,Peak,22379.23,-1187697.0167,-1462482.6805,274785.6638
2025-07-15,Spain,Asset Backed,OffPeak,3099.68,-198271.2907,-116981.92319999996,-81289.36750000005
2025-07-15,Spain,Asset Backed,Peak,-5754.24,262745.1903,376039.5840000001,-113294.39370000007
2025-07-15,Switzerland,Asset Backed,OffPeak,-24378.84,1341933.2754,920057.4216,421875.8537999999
2025-07-15,Switzerland,Asset Backed,Peak,-19017.76,1064525.6275,1242810.616,-178284.98849999998
2025-07-15,United Kingdom,Asset Backed,OffPeak,39133.52,-2066216.9636,-1476899.0448,-589317.9187999999
2025-07-15,United Kingdom,Asset Backed,Peak,42190.42,-2247319.4395,-2757143.9469999997,509824.50749999983
2025-07-16,France,Asset Backed,OffPeak,-22181.79,1022243.8543,837140.7546,185103.09970000002
2025-07-16,France,Asset Backed,Peak,-18510.74,832667.3545,1209676.859,-377009.5044999999
2025-07-16,Germany,Asset Backed,OffPeak,22671.25,-1267704.7463,-855612.9750000001,-412091.7712999999
2025-07-16,Germany,Asset Backed,Peak,20987.26,-1128893.4082,-1371517.4409999999,242624.03279999993
2025-07-16,Spain,Asset Backed,OffPeak,294.43,-11148.2655,-11111.788199999984,-36.47730000001502
2025-07-16,Spain,Asset Backed,Peak,2670.15,-160907.6934,-174494.30250000005,13586.60910000006
2025-07-16,Switzerland,Asset Backed,OffPeak,-16077.51,893168.5862,606765.2274000001,286403.3587999999
2025-07-16,Switzerland,Asset Backed,Peak,-19585.06,1107495.4134,1279883.6709999999,-172388.2575999999
2025-07-16,United Kingdom,Asset Backed,OffPeak,38191.83,-2012017.5356,-1441359.6642,-570657.8714000001
2025-07-16,United Kingdom,Asset Backed,Peak,49126.53,-2573334.2222,-3210418.7355,637084.5132999998
2025-07-17,France,Asset Backed,OffPeak,-21563.81,978385.18,813818.1894,164566.99060000002
2025-07-17,France,Asset Backed,Peak,-25793.98,1207931.5717,1685636.5929999999,-477705.0212999999
2025-07-17,Germany,Asset Backed,OffPeak,29450.4,-1549190.9908,-1111458.0960000001,-437732.8947999999
2025-07-17,Germany,Asset Backed,Peak,17867.52,-957732.8679,-1167642.4319999998,209909.56409999984
2025-07-17,Spain,Asset Backed,OffPeak,7379.85,-385396.4969,-278515.539,-106880.95790000004
2025-07-17,Spain,Asset Backed,Peak,152.25,-42875.9996,-9949.53749999999,-32926.46210000001
2025-07-17,Switzerland,Asset Backed,OffPeak,-22003.13,1216259.6403,830398.1262,385861.51410000003
2025-07-17,Switzerland,Asset Backed,Peak,-19632.82,1104767.382,1283004.7869999998,-178237.4049999998
2025-07-17,United Kingdom,Asset Backed,OffPeak,44191.38,-2356547.5019,-1667782.6812,-688764.8207
2025-07-17,United Kingdom,Asset Backed,Peak,30985.46,-1642279.214,-2024899.811,382620.59700000007
2025-07-18,France,Asset Backed,OffPeak,-8912.4,367172.3139,336353.976,30818.337899999984
2025-07-18,France,Asset Backed,Peak,-17835.79,805319.0567,1165568.8765,-360249.81980000006
2025-07-18,Germany,Asset Backed,OffPeak,29731.95,-1633766.3765,-1122083.793,-511682.58349999995
2025-07-18,Germany,Asset Backed,Peak,21128.81,-1139056.6619,-1380767.7334999999,241711.0715999999
2025-07-18,Spain,Asset Backed,OffPeak,2650.86,-219658.9534,-100043.4564,-119615.497
2025-07-18,Spain,Asset Backed,Peak,5410.19,-316531.7826,-353555.9165,37024.133900000015
2025-07-18,Switzerland,Asset Backed,OffPeak,-23484.58,1249736.7014,886308.0492,363428.6521999999
2025-07-18,Switzerland,Asset Backed,Peak,-20915.09,1136285.3239,1366801.1315,-230515.80759999994
2025-07-18,United Kingdom,Asset Backed,OffPeak,43753.07,-2361415.628,-1651240.8618,-710174.7662
2025-07-18,United Kingdom,Asset Backed,Peak,41618.47,-2198609.4536,-2719767.0144999996,521157.56089999946
2025-07-19,France,Asset Backed,OffPeak,-18255.91,841490.5689,688978.0434000001,152512.52549999987
2025-07-19,France,Asset Backed,Peak,-20311.69,932011.3806,1327368.9414999997,-395357.5608999997
2025-07-19,Germany,Asset Backed,OffPeak,25525.93,-1364772.9368,-963348.5982,-401424.3386
2025-07-19,Germany,Asset Backed,Peak,29908.71,-1576265.7524,-1954534.1984999997,378268.4460999996
2025-07-19,Spain,Asset Backed,OffPeak,1006.99,-32735.2072,-38003.802599999995,5268.595399999995
2025-07-19,Spain,Asset Backed,Peak,-368.25,20228.6319,24065.137500000008,-3836.5056000000077
2025-07-19,Switzerland,Asset Backed,OffPeak,-18875.65,1058981.7319,712367.0310000001,346614.70089999994
2025-07-19,Switzerland,Asset Backed,Peak,-20666.15,1152824.7099,1350532.9024999999,-197708.19259999995
2025-07-19,United Kingdom,Asset Backed,OffPeak,39098.86,-2117909.7489,-1475590.9764,-642318.7725
2025-07-19,United Kingdom,Asset Backed,Peak,46824.85,-2498213.6067,-3060003.9475,561790.3407999999
2025-07-20,France,Asset Backed,OffPeak,-19357.32,917352.3224,730545.2568000001,186807.06559999986
2025-07-20,France,Asset Backed,Peak,-16993.28,763242.6339,1110510.848,-347268.2141
2025-07-20,Germany,Asset Backed,OffPeak,23603.04,-1257632.7961,-890778.7296000001,-366854.06649999984
2025-07-20,Germany,Asset Backed,Peak,24219.19,-1275178.4798,-1582724.0665,307545.58669999987
2025-07-20,Spain,Asset Backed,OffPeak,10203.99,-496869.4766,-385098.5826,-111770.89399999997
2025-07-20,Spain,Asset Backed,Peak,3481.73,-203078.1729,-227531.05549999993,24452.882599999924
2025-07-20,Switzerland,Asset Backed,OffPeak,-20707.08,1182830.3554,781485.1992,401345.15619999997
2025-07-20,Switzerland,Asset Backed,Peak,-21597.69,1174288.8638,1411409.0414999998,-237120.17769999988
2025-07-20,United Kingdom,Asset Backed,OffPeak,54323.82,-2844150.5389,-2050180.9668,-793969.5721
2025-07-20,United Kingdom,Asset Backed,Peak,38715.69,-2028656.2315,-2530070.3414999996,501414.10999999964
2025-07-21,France,Asset Backed,OffPeak,-16901.46,771934.7909,637861.1004,134073.69050000003
2025-07-21,France,Asset Backed,Peak,-14633.16,616689.9408,956277.0059999998,-339587.06519999984
2025-07-21,Germany,Asset Backed,OffPeak,25993.06,-1406259.4381,-980978.0844,-425281.35369999986
2025-07-21,Germany,Asset Backed,Peak,25042.36,-1328683.4939,-1636518.2259999998,307834.7320999999
2025-07-21,Spain,Asset Backed,OffPeak,4311.1,-184625.0827,-162700.914,-21924.16870000001
2025-07-21,Spain,Asset Backed,Peak,2681.93,-133243.1055,-175264.12549999997,42021.01999999996
2025-07-21,Switzerland,Asset Backed,OffPeak,-12687.07,721518.4257,478810.0218,242708.40390000003
2025-07-21,Switzerland,Asset Backed,Peak,-27139.0,1428835.3417,1773533.65,-344698.3082999999
2025-07-21,United Kingdom,Asset Backed,OffPeak,33582.84,-1791001.3428,-1267416.3816000002,-523584.9611999998
2025-07-21,United Kingdom,Asset Backed,Peak,39451.86,-2077839.5957,-2578179.0509999995,500339.45529999956
2025-07-22,France,Asset Backed,OffPeak,-17657.77,795344.2441,666404.2398,128940.00430000003
2025-07-22,France,Asset Backed,Peak,-16715.54,770869.5495,1092360.5389999999,-321490.9894999999
2025-07-22,Germany,Asset Backed,OffPeak,22924.28,-1243401.0044,-865162.3272,-378238.6771999999
2025-07-22,Germany,Asset Backed,Peak,26057.34,-1405351.0261,-1702847.169,297496.1429000001
2025-07-22,Spain,Asset Backed,OffPeak,7650.47,-427534.5106,-288728.7378,-138805.77279999998
2025-07-22,Spain,Asset Backed,Peak,9623.49,-517473.08,-628895.0715,111421.99149999995
2025-07-22,Switzerland,Asset Backed,OffPeak,-13982.86,799018.5166,527713.1364000001,271305.3801999999
2025-07-22,Switzerland,Asset Backed,Peak,-12239.79,729189.5871,799870.2764999999,-70680.68939999992
2025-07-22,United Kingdom,Asset Backed,OffPeak,38874.41,-2057635.8749,-1467120.2334,-590515.6414999999
2025-07-22,United Kingdom,Asset Backed,Peak,39231.75,-2037567.75,-2563794.8625,526227.1124999998
2025-07-23,France,Asset Backed,OffPeak,-16593.92,745598.1131,626254.5408000001,119343.57229999988
2025-07-23,France,Asset Backed,Peak,-17591.15,791361.2795,1149581.6524999999,-358220.3729999999
2025-07-23,Germany,Asset Backed,OffPeak,26795.77,-1413309.6922,-1011272.3598000001,-402037.33239999984
2025-07-23,Germany,Asset Backed,Peak,21752.75,-1154533.1907,-1421542.2125,267009.0218
2025-07-23,Spain,Asset Backed,OffPeak,2567.85,-134496.5997,-96910.65899999999,-37585.94070000001
2025-07-23,Spain,Asset Backed,Peak,8434.28,-453601.23,-551180.198,97578.968
2025-07-23,Switzerland,Asset Backed,OffPeak,-22842.77,1192030.0054,862086.1398,329943.8655999999
2025-07-23,Switzerland,Asset Backed,Peak,-12983.87,762807.0275,848495.9045,-85688.87699999998
2025-07-23,United Kingdom,Asset Backed,OffPeak,44778.53,-2389615.4875,-1689941.7222000002,-699673.7652999996
2025-07-23,United Kingdom,Asset Backed,Peak,47446.55,-2548952.5096,-3100632.0425,551679.5329
2025-07-24,France,Asset Backed,OffPeak,-19079.08,876135.5932,720044.4792000001,156091.11399999994
2025-07-24,France,Asset Backed,Peak,-20540.86,948498.2772,1342345.201,-393846.9237999999
2025-07-24,Germany,Asset Backed,OffPeak,28430.94,-1516173.722,-1072983.6756,-443190.0464000001
2025-07-24,Germany,Asset Backed,Peak,26408.36,-1439935.1161,-1725786.326,285851.2098999999
2025-07-24,Spain,Asset Backed,OffPeak,6945.04,-322545.9761,-262105.80960000007,-60440.16649999996
2025-07-24,Spain,Asset Backed,Peak,9857.48,-504830.4797,-644186.318,139355.83829999994
